	Administrative	Administrative_Duration	Informational	Informational_Duration	ProductRelated	ProductRelated_Duration	BounceRates	ExitRates	PageValues	class
21	0.0	0.0	0.0	0.0	0.08936170212765958	0.03058031419624917	0.0	0.00234192	0.0	-1
22	0.3333333333333333	0.029038779636096305	0.041666666666666664	0.07083314353391336	0.07801418439716312	0.04037565134304255	0.0	0.021857925	0.0	-1
23	0.3333333333333333	0.03535624578937695	0.041666666666666664	0.01603425499931672	0.08936170212765958	0.031158170885688972	0.145833335	0.266435185	0.005810008097995075	-1
24	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
25	0.0	0.0	0.0	0.0	0.08368794326241136	0.030336365919226376	0.08620689499999999	0.15439677	0.0	-1
26	0.4074074074074074	0.1373350487042823	0.375	0.1470414066414613	0.27092198581560284	0.08517843684548444	0.045528454999999995	0.12151968999999999	0.0	-1
27	0.0	0.0	0.0	0.0	0.02269503546099291	0.022706092072276116	0.0	0.2	0.0	-1
28	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
29	0.037037037037037035	0.028156588862341476	0.08333333333333333	0.01056803170409511	0.06524822695035462	0.10651614450122064	0.021276595000000002	0.23404255499999999	0.0296450181371811	1
30	0.07407407407407407	0.011762543650064326	0.0	0.0	0.07092198581560284	0.02884559699832231	0.02	0.103333335	0.019753944523205964	-1
31	0.07407407407407407	0.06998713471788275	0.041666666666666664	0.12481209857422675	0.055319148936170216	0.030618845687470603	0.04761905	0.09126983999999999	0.0	-1
32	0.0	0.0	0.0	0.0	0.06950354609929078	0.07522563241161677	0.127659575	0.185815605	0.0	-1
33	0.0	0.0	0.0	0.0	0.04539007092198582	0.060982737667616756	0.03125	0.06770833500000001	0.0	-1
34	0.14814814814814814	0.031244256570483363	0.0	0.0	0.00425531914893617	0.001007615409481266	0.0	0.25	0.0	-1
35	0.0	0.0	0.0	0.0	0.03546099290780142	0.021967008650240236	0.0	0.045000000000000005	0.0	-1
36	0.3333333333333333	0.0894137107149421	0.125	0.6720038263563066	0.11205673758865249	0.08100797712256605	0.017241379999999997	0.06321839	0.09011031044402189	-1
37	0.0	0.0	0.0	0.0	0.005673758865248227	0.0008107250421113634	0.0	0.25	0.0	-1
38	0.0	0.0	0.0	0.0	0.01843971631205674	0.012669509079937247	0.0	0.16923076999999997	0.0	-1
39	0.0	0.0	0.0	0.0	0.012765957446808512	0.017144904343708144	0.0	0.07142857	0.0	-1
40	0.0	0.0	0.0	0.0	0.011347517730496455	0.0032486910616033923	0.607142855	0.71875	0.0	-1
41	0.0	0.0	0.0	0.0	0.01702127659574468	0.012678195419674155	0.0	0.166666665	0.0	-1
42	0.0	0.0	0.0	0.0	0.011347517730496455	0.0045029985196128304	0.0	0.125	0.0	-1
43	0.18518518518518517	0.020400661643080315	0.0	0.0	0.08936170212765958	0.03836621141723795	0.020833334999999998	0.07994791500000001	0.0	-1
44	0.037037037037037035	0.0018378974453225508	0.0	0.0	0.15319148936170213	0.054837441848412626	0.0	0.018867925	0.0	-1
45	0.3333333333333333	0.024091772346995034	0.0	0.0	0.00851063829787234	0.017237558634235157	0.0	0.02	0.0	-1
46	0.0	0.0	0.0	0.0	0.00425531914893617	0.0037988259116075317	0.0	0.5	0.0	-1
47	0.0	0.0	0.0	0.0	0.011347517730496455	0.019997884371308176	0.0	0.072916665	0.0	-1
48	0.0	0.0	0.041666666666666664	0.006377260511091878	0.02695035460992908	0.03860788468397472	0.0	0.10526316000000001	0.0	-1
49	0.0	0.0	0.041666666666666664	0.0	0.05106382978723405	0.01555260175427492	0.027027025000000003	0.08108108000000001	0.0	-1
50	0.0	0.0	0.0	0.0	0.009929078014184398	0.0025074567373872883	0.0	0.142857145	0.0	-1
51	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
52	0.14814814814814814	0.03786068737364455	0.0	0.0	0.04539007092198582	0.025298867961135837	0.0	0.03125	0.0	-1
53	0.14814814814814814	0.01727623598603198	0.0	0.0	0.03687943262411348	0.008806018196276976	0.0	0.07936508	0.0	-1
54	0.0	0.0	0.0	0.0	0.005673758865248227	0.00013898143579051944	0.5	0.75	0.0	-1
55	0.0	0.0	0.0	0.0	0.009929078014184398	0.002277751308711857	0.142857145	0.16326530500000003	0.0	-1
56	0.037037037037037035	0.013968020584451386	0.08333333333333333	0.009110372158702681	0.08085106382978724	0.06790587327435768	0.02	0.10916666499999998	0.0	-1
57	0.1111111111111111	0.0576364638853152	0.16666666666666666	0.1196875142349565	0.01702127659574468	0.00811710413078775	0.013071895	0.206781945	0.0	-1
58	0.2222222222222222	0.06868835386877412	0.0	0.0	0.17872340425531916	0.07812671848663313	0.03125	0.11740451499999999	0.0	-1
59	0.0	0.0	0.0	0.0	0.009929078014184398	0.00393749850053508	0.0625	0.166666665	0.058802791341870525	1
60	0.0	0.0	0.0	0.0	0.007092198581560284	0.0010886879136924024	0.1	0.3	0.0	-1
61	0.1111111111111111	0.010292225693806285	0.0	0.0	0.028368794326241138	0.014679914155373617	0.0	0.095238095	0.08966398373601078	1
62	0.0	0.0	0.0	0.0	0.04680851063829788	0.04625340789834993	0.0	0.03125	0.1218057767717932	1
63	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
64	0.0	0.0	0.0	0.0	0.00425531914893617	0.0	0.833333335	0.88888889	0.0	-1
65	0.0	0.0	0.0	0.0	0.06666666666666667	0.03930993395676757	0.02173913	0.097826085	0.005503007740754465	-1
66	0.14814814814814814	0.0362433376217607	0.0	0.0	0.014184397163120569	0.0014732032193795063	0.454545455	0.454545455	0.0	-1
67	0.0	0.0	0.0	0.0	0.01843971631205674	0.01740838998239434	0.16923076999999997	0.30128205	0.0	-1
68	0.0	0.0	0.0	0.0	0.028368794326241138	0.004559363212244645	0.2	0.31666666499999996	0.0	-1
69	0.2222222222222222	0.06773487494945782	0.0	0.0	0.04539007092198582	0.03307038697350277	0.05405405500000001	0.09834835	0.03729041199416011	1
70	0.14814814814814814	0.03197941554861238	0.20833333333333331	0.11057714207625381	0.08652482269503546	0.09453150506676583	0.0	0.096875	0.0	-1
71	0.07407407407407407	0.04833670281198309	0.0	0.0	0.03687943262411348	0.045411605055236434	0.037037034999999996	0.12037036999999999	0.09313352433565152	1
72	0.0	0.0	0.0	0.0	0.01702127659574468	0.0016214500842227269	0.75	0.833333335	0.0	-1
73	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
74	0.0	0.0	0.0	0.0	0.00425531914893617	0.000671743606320844	0.0	0.333333335	0.0	-1
75	0.0	0.0	0.0	0.0	0.06950354609929078	0.023718571832010052	0.17346939	0.289115645	0.0	-1
76	0.037037037037037035	0.0014703179562580407	0.0	0.0	0.01843971631205674	0.0037331957899230162	0.123076925	0.30769231	0.0	-1
77	0.0	0.0	0.0	0.0	0.05815602836879433	0.07851987850711714	0.16239316	0.25097125000000003	0.0	-1
78	0.0	0.0	0.0	0.0	0.03829787234042553	0.015118863856745343	0.0	0.14814815	0.0	-1
79	0.4074074074074074	0.3043751632420511	0.25	0.17736376199152734	0.08085106382978724	0.048641893909216825	0.016666665	0.04571428499999999	0.009118326736325703	-1
80	0.25925925925925924	0.06098756357287262	0.08333333333333333	0.06855555049423769	0.059574468085106386	0.07243431663105289	0.04807255999999999	0.106439125	0.0	-1
81	0.0	0.0	0.0	0.0	0.005673758865248227	0.0017488497336973698	0.0	0.25	0.0	-1
82	0.18518518518518517	0.018930343686822275	0.0	0.0	0.0028368794326241137	0.00013898143579051944	0.0	0.166666665	0.0	-1
83	0.0	0.0	0.0	0.0	0.021276595744680854	0.006097810495309041	0.066666665	0.2	0.0	-1
84	0.037037037037037035	0.016541077007902957	0.0	0.0	0.011347517730496455	0.004238933791610843	0.0	0.055555555000000006	0.0	-1
85	0.0	0.0	0.0	0.0	0.014184397163120569	0.003015125038338666	0.27777778	0.416666665	0.07369819095184454	-1
86	0.2962962962962963	0.017230288549898914	0.125	0.004555186079351341	0.1574468085106383	0.12411911866947917	0.0	0.05978836	0.028244155858008616	1
87	0.0	0.0	0.0	0.0	0.04255319148936171	0.03175339747497388	0.21072797000000001	0.33390804500000004	0.0	-1
88	0.0	0.0	0.0	0.0	0.0028368794326241137	0.0012392511357987984	0.25	0.75	0.0	-1
89	0.18518518518518517	0.01959198676713839	0.0	0.0	0.005673758865248227	0.0023673171229651813	0.0	0.125	0.08691758658525753	1
90	0.0	0.0	0.0	0.0	0.00851063829787234	0.004615341846876834	0.0	0.166666665	0.0	-1
91	0.0	0.0	0.0	0.0	0.1446808510638298	0.10444454899657536	0.058823530000000006	0.18839869499999998	0.0	-1
92	0.0	0.0	0.0	0.0	0.06666666666666667	0.020911378464767875	0.11111111000000001	0.20185185	0.0	-1
93	0.0	0.0	0.041666666666666664	0.04236323053796747	0.04255319148936171	0.024225236369654075	0.06451613	0.177419355	0.0	-1
94	0.0	0.0	0.0	0.0	0.00425531914893617	0.002895446578969155	0.25	0.375	0.0	-1
95	0.0	0.0	0.0	0.0	0.014184397163120569	0.020908984896368048	0.0	0.15	0.0	-1
96	0.0	0.0	0.0	0.0	0.005673758865248227	0.005292876346355615	0.166666665	0.15	0.0	-1
97	0.0	0.0	0.0	0.0	0.019858156028368795	0.0061267649610987325	0.0	0.035714285	0.0	-1
98	0.0	0.0	0.0	0.0	0.024113475177304965	0.012911375384939257	0.0	0.055555555000000006	0.23200982621746818	1
99	0.0	0.0	0.0	0.0	0.005673758865248227	0.0010191971957971427	0.125	0.416666665	0.0	-1
100	0.037037037037037035	0.027936041168902772	0.0	0.0	0.02695035460992908	0.029263313417060406	0.058823530000000006	0.11764706000000001	0.16680044446433234	1
101	0.14814814814814814	0.021135820621209334	0.0	0.0	0.03829787234042553	0.014092717589158673	0.074074075	0.08361391500000001	0.019648591953045587	-1
102	0.07407407407407407	0.00904245543098695	0.0	0.0	0.03687943262411348	0.01805612436037379	0.055555555000000006	0.17201646	0.03469725115091751	1
103	0.0	0.0	0.0	0.0	0.05815602836879433	0.0334520594834115	0.04878049000000001	0.13414634	0.0	-1
104	0.07407407407407407	0.0144826318691417	0.0	0.0	0.08794326241134752	0.04683090031744652	0.015384615	0.07820513000000001	0.0	-1
105	0.07407407407407407	0.02205476934387061	0.25	0.20908304104222655	0.024113475177304965	0.031735666316050015	0.10869564999999999	0.17536232	0.0	-1
106	0.0	0.0	0.0	0.0	0.06950354609929078	0.03639284048641188	0.021276595000000002	0.05319149000000001	0.0	-1
107	0.037037037037037035	0.0044109538687741225	0.08333333333333333	0.0050107046872864755	0.025531914893617023	0.022565180339538405	0.027272724999999998	0.16125541	0.0	-1
108	0.48148148148148145	0.16797945054217972	0.125	0.033176938609757206	0.055319148936170216	0.02262410037959402	0.020833334999999998	0.04861111	0.10961679396538775	1
109	0.0	0.0	0.0	0.0	0.019858156028368795	0.0074181341353189755	0.0	0.066666665	0.14421881030969072	1
110	0.0	0.0	0.0	0.0	0.028368794326241138	0.010599264775974303	0.11111111000000001	0.22222222000000003	0.0	-1
111	0.0	0.0	0.08333333333333333	0.030064228123718853	0.03829787234042553	0.020279707839099964	0.0	0.07183908	0.0	-1
112	0.037037037037037035	0.016173497518838446	0.0	0.0	0.03546099290780142	0.017916251312345526	0.0	0.145714285	0.028629734825285438	1
113	0.0	0.0	0.0	0.0	0.00851063829787234	0.0020044211516571687	0.0	0.333333335	0.0	-1
114	0.0	0.0	0.0	0.0	0.02695035460992908	0.017876487178555563	0.10526316000000001	0.307017545	0.0	-1
115	0.0	0.0	0.0	0.0	0.03829787234042553	0.018071447248978276	0.0	0.11111111000000001	0.0	-1
116	0.4444444444444444	0.0690222385590884	0.0	0.0	0.13900709219858157	0.0495348660571439	0.009433960000000002	0.089926975	0.00035845740736462685	-1
117	0.2222222222222222	0.088647920124977	0.0	0.0	0.055319148936170216	0.03505961142405517	0.025641025	0.106837605	0.0	-1
118	0.0	0.0	0.0	0.0	0.007092198581560284	0.006169231510151494	0.2	0.4	0.0	-1
119	0.037037037037037035	0.009557066715677265	0.041666666666666664	0.0	0.07801418439716312	0.02020790076394153	0.01754386	0.0877193	0.0	-1
120	0.0	0.0	0.041666666666666664	0.031203024643556686	0.03546099290780142	0.021472631829635255	0.03846154	0.173076925	0.0	-1
121	0.37037037037037035	0.1117176902040066	0.0	0.0	0.11631205673758865	0.04292873733041351	0.0	0.079786325	0.0304602322281541	-1
122	0.07407407407407407	0.006616430803161183	0.0	0.0	0.007092198581560284	0.006902744644262466	0.0	0.142857145	0.0	-1
123	0.0	0.0	0.0	0.0	0.01702127659574468	0.008078295955323942	0.0	0.13888889	0.0	-1
124	0.48148148148148145	0.0455339092078662	0.0	0.0	0.12340425531914895	0.06726155797868011	0.03125	0.07640103000000001	0.004902009592465464	-1
125	0.0	0.0	0.0	0.0	0.009929078014184398	0.0016307155132754283	0.57142857	0.642857145	0.0	-1
126	0.2222222222222222	0.05256386693622495	0.0	0.0	0.04539007092198582	0.053023734111346345	0.0	0.005078125	0.1722957519530235	-1
127	0.0	0.0	0.0	0.0	0.03829787234042553	0.027024554122201453	0.07037036999999999	0.132461875	0.0	-1
128	0.0	0.0	0.0	0.0	0.009929078014184398	0.005466603141093765	0.285714285	0.42857143	0.0	-1
129	0.037037037037037035	0.01231391288366109	0.0	0.0	0.052482269503546106	0.03778943845870729	0.0	0.045045045	0.03821048910927356	-1
130	0.0	0.0	0.0	0.0	0.024113475177304965	0.008092773188218789	0.0625	0.09375	0.0	-1
131	0.0	0.0	0.0	0.0	0.03971631205673759	0.011876349748615867	0.035714285	0.067857145	0.0038753168563463495	1
132	0.0	0.0	0.0	0.0	0.005673758865248227	0.0024043788391759865	0.5	0.75	0.0	-1
133	0.0	0.0	0.0	0.0	0.01843971631205674	0.004837326083825684	0.153846155	0.44230769000000003	0.0	-1
134	0.14814814814814814	0.0707853073332108	0.3333333333333333	0.5434906390926069	0.2070921985815603	0.18879601248029018	0.006451615000000001	0.05639785	0.00509424633690743	-1
135	0.0	0.0	0.0	0.0	0.03687943262411348	0.010905796055345406	0.025641025	0.21153846	0.0	-1
136	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
137	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
138	0.14814814814814814	0.14574526741407828	0.0	0.0	0.00851063829787234	0.009624464428493473	0.0	0.0625	0.0	-1
139	0.0	0.0	0.0	0.0	0.009929078014184398	0.039123274175031225	0.142857145	0.42857143	0.0	-1
140	0.07407407407407407	0.062304723396434475	0.08333333333333333	0.04782945383318908	0.04964539007092199	0.022942691420969545	0.05405405500000001	0.13513513500000002	0.04085989121620152	1
141	0.07407407407407407	0.021870979599338355	0.0	0.0	0.00425531914893617	0.0015674017481591813	0.0	0.1	0.0	-1
142	0.2962962962962963	0.048275439551553015	0.041666666666666664	0.0018220744317405365	0.1347517730496454	0.04881915961141808	0.0	0.020833334999999998	0.0	-1
143	0.1111111111111111	0.027053850395147946	0.0	0.0	0.014184397163120569	0.0024310169477025027	0.0	0.009259260000000002	0.0	-1
144	0.0	0.0	0.0	0.0	0.012765957446808512	0.005049658833722207	0.0	0.166666665	0.0	-1
145	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
146	0.0	0.0	0.0	0.0	0.011347517730496455	0.0023568935152808923	0.125	0.375	0.0	-1
147	0.0	0.0	0.0	0.0	0.00851063829787234	0.0032429001684454537	0.0	0.166666665	0.0	-1
148	0.0	0.0	0.0	0.0	0.0028368794326241137	0.0	1.0	1.0	0.0	-1
149	0.037037037037037035	0.03234699503767689	0.125	0.2461318878057668	0.08085106382978724	0.03836838988175325	0.0	0.011299435	0.0	-1
150	0.0	0.0	0.0	0.0	0.03829787234042553	0.013656635758132698	0.037037034999999996	0.02777778	0.0	-1
151	0.0	0.0	0.0	0.0	0.01843971631205674	0.04597969167403018	0.083333335	0.25	0.0	-1
152	0.07407407407407407	0.005881271825032163	0.0	0.0	0.059574468085106386	0.04038610251537826	0.0	0.06402439	0.0	-1
153	0.1111111111111111	0.014905348281565886	0.0	0.0	0.014184397163120569	0.0034995946692130387	0.041666665	0.19444444499999997	0.0	-1
154	0.07407407407407407	0.01521779084727072	0.0	0.0	0.03971631205673759	0.036528181928908325	0.0	0.092261905	0.0	-1
155	0.1111111111111111	0.00981437235802242	0.08333333333333333	0.022502619231995626	0.02269503546099291	0.016290940631912054	0.0	0.05	0.0	-1
156	0.0	0.0	0.0	0.0	0.029787234042553193	0.014002379655894834	0.0	0.095238095	0.0	-1
157	0.0	0.0	0.0	0.0	0.015602836879432626	0.006197799917941561	0.0	0.045454545	0.02124991996053876	1
158	0.037037037037037035	0.0042009084469766585	0.0	0.0	0.01843971631205674	0.019300660835092406	0.0	0.02777778	0.0	-1
159	0.0	0.0	0.0	0.0	0.009929078014184398	0.007284943592686394	0.166666665	0.333333335	0.0	-1
160	0.0	0.0	0.0	0.0	0.11489361702127661	0.045188444254728406	0.024691360000000002	0.12386831499999999	0.0	1
161	0.0	0.0	0.0	0.0	0.014184397163120569	0.005281294560039739	0.0	0.3	0.0	-1
162	0.0	0.0	0.0	0.0	0.011347517730496455	0.010299296510393099	0.0	0.125	0.0	-1
163	0.0	0.0	0.0	0.0	0.028368794326241138	0.012230366349565711	0.0	0.0375	0.08621759559481161	1
164	0.0	0.0	0.0	0.0	0.021276595744680854	0.005626817852568844	0.033333335	0.033333335	0.0	-1
165	0.18518518518518517	0.030141518103289834	0.041666666666666664	0.06263380859108095	0.16737588652482271	0.06011169081405568	0.00840336	0.061858075000000005	0.1071095077038178	1
166	0.037037037037037035	0.003859584635177357	0.0	0.0	0.009929078014184398	0.012160875631670452	0.0	0.04761905	0.0	-1
167	0.0	0.0	0.0	0.0	0.012765957446808512	0.0029070283652850317	0.0	0.037037034999999996	0.0	-1
168	0.1111111111111111	0.03188752067634626	0.08333333333333333	0.02323144900469184	0.015602836879432626	0.003374160414130841	0.03846154	0.115384615	0.0	-1
169	0.0	0.0	0.0	0.0	0.00851063829787234	0.01264731065693727	0.0	0.2	0.09810270043538602	1
170	0.0	0.0	0.0	0.0	0.007092198581560284	0.004980168115826947	0.2	0.4	0.0	-1
171	0.0	0.0	0.041666666666666664	0.0	0.007092198581560284	0.0019828018172780774	0.055555555000000006	0.233333335	0.0	-1
172	0.1111111111111111	0.014703179562580406	0.0	0.0	0.012765957446808512	0.03154878592444792	0.0	0.041666665	0.0	-1
173	0.07407407407407407	0.015254548796177173	0.0	0.0	0.014184397163120569	0.006120974067940794	0.083333335	0.125	0.0	1
174	0.0	0.0	0.0	0.0	0.02269503546099291	0.003472219537499811	0.28125	0.5	0.0	-1
175	0.14814814814814814	0.06689946700974085	0.0	0.0	0.021276595744680854	0.011211169153768569	0.0	0.078431375	0.0	-1
176	0.0	0.0	0.0	0.0	0.014184397163120569	0.006393146046363895	0.22222222000000003	0.27777778	0.0	-1
177	0.14814814814814814	0.02303498131593457	0.0	0.0	0.11631205673758865	0.041816673596273335	0.0	0.11647803500000001	0.0	-1
178	0.037037037037037035	0.019665502664951293	0.0	0.0	0.07517730496453902	0.04678644580804886	0.03846154	0.07867133	0.0	-1
179	0.0	0.0	0.0	0.0	0.0014184397163120568	0.0	1.0	1.0	0.0	-1
180	0.48148148148148145	0.11506463271457454	0.0	0.0	0.1914893617021277	0.0857167035842514	0.023310025	0.073130365	0.009255785763421197	-1
181	0.1111111111111111	0.02778900937327697	0.0	0.0	0.17304964539007092	0.038348915941951715	0.0	0.032	0.04725538913937245	1
182	0.07407407407407407	0.02131961036574159	0.0	0.0	0.07092198581560284	0.02206178626903061	0.0	0.05769231	0.006025288099774601	1
183	0.14814814814814814	0.02422348832935122	0.0	0.0	0.10354609929078015	0.08800304514255691	0.396396395	0.4240991	0.0	-1
184	0.0	0.0	0.0	0.0	0.01702127659574468	0.0020036490326466555	0.38461538500000003	0.43589743499999994	0.0	-1
185	0.0	0.0	0.041666666666666664	0.3844577050972532	0.00851063829787234	0.025665238475982594	0.333333335	0.333333335	0.0	-1
186	0.2222222222222222	0.07755927219261165	0.041666666666666664	0.02642007926023778	0.05815602836879433	0.04814934631825893	0.041666665	0.140625	0.0	-1
187	0.07407407407407407	0.017460025730564235	0.0	0.0	0.04255319148936171	0.017038737967601702	0.034482759999999994	0.120689655	0.06498784880022274	-1
188	0.037037037037037035	0.007351589781290203	0.0	0.0	0.05390070921985816	0.0292787558065361	0.0	0.14473683999999998	0.08702205741973504	-1
189	0.0	0.0	0.0	0.0	0.00851063829787234	0.0010655243410606491	0.0	0.083333335	0.0	-1
190	0.0	0.0	0.08333333333333333	0.05488999225618366	0.07659574468085106	0.03217922116729666	0.044642854999999995	0.12559524	0.0	-1
191	0.18518518518518517	0.035508178643631684	0.0	0.0	0.09645390070921986	0.06171740898730839	0.0	0.028169015000000002	0.014236529293816441	-1
192	0.48148148148148145	0.22460836566807568	0.29166666666666663	0.17916685646608663	0.04822695035460993	0.03133606332467493	0.047032475000000004	0.169940125	0.016077255123615252	-1
193	0.0	0.0	0.0	0.0	0.015602836879432626	0.042982325375481314	0.136363635	0.272727275	0.0	-1
194	0.0	0.0	0.0	0.0	0.03687943262411348	0.015400301264221143	0.13461538500000003	0.333333335	0.0	-1
195	0.0	0.0	0.0	0.0	0.029787234042553193	0.014073938549587025	0.142857145	0.25661375499999994	0.0	-1
196	0.2222222222222222	0.053299025914353974	0.0	0.0	0.12056737588652483	0.039484175515580325	0.014652015	0.12699285	0.0	1
197	0.0	0.0	0.0	0.0	0.03120567375886525	0.013021788415256069	0.09090909	0.265151515	0.0	-1
198	0.0	0.0	0.0	0.0	0.05390070921985816	0.031010894667193315	0.055555555000000006	0.12266414	0.0	-1
199	0.037037037037037035	0.031244256570483363	0.0	0.0	0.019858156028368795	0.007099635011632369	0.0	0.02222222	0.0	-1
200	0.07407407407407407	0.04410953868774122	0.0	0.0	0.011347517730496455	0.013624041303681653	0.0	0.037037034999999996	0.0	-1
201	0.1111111111111111	0.021503400110273845	0.0	0.0	0.024113475177304965	0.006524406292049282	0.03529412	0.08823529499999999	0.0	-1
202	0.0	0.0	0.0	0.0	0.011347517730496455	0.003205259362918855	0.0	0.125	0.0	-1
203	0.0	0.0	0.0	0.0	0.005673758865248227	0.0010655243410606491	0.0	0.25	0.0	-1
204	0.037037037037037035	0.0029406359125160814	0.041666666666666664	0.006832779119027012	0.0822695035460993	0.06489856718566607	0.052631580000000004	0.081871345	0.020087790370680047	-1
205	0.0	0.0	0.0	0.0	0.0028368794326241137	0.00011581786315876622	0.0	0.5	0.0	-1
206	0.0	0.0	0.0	0.0	0.009929078014184398	0.007342852524265778	0.125	0.208333335	0.0	-1
207	0.0	0.0	0.041666666666666664	0.0022775930396756704	0.014184397163120569	0.01504474042432373	0.0	0.1	0.0	-1
208	0.2222222222222222	0.11505238007719168	0.08333333333333333	0.0	0.06950354609929078	0.055185557244322586	0.113207545	0.24113779500000002	0.015240183781391832	-1
209	0.0	0.0	0.0	0.0	0.007092198581560284	0.005165476696880973	0.0	0.2	0.0	-1
210	0.0	0.0	0.0	0.0	0.00851063829787234	0.00764397896847857	0.333333335	0.5	0.0	-1
211	0.037037037037037035	0.0011027384671935306	0.0	0.0	0.009929078014184398	0.002659950256440878	0.07142857	0.035714285	0.0	-1
212	0.0	0.0	0.0	0.0	0.0028368794326241137	0.001158178631587662	0.0	0.25	0.0	-1
213	0.1111111111111111	0.057857011578753906	0.0	0.0	0.012765957446808512	0.0029765190831802916	0.18181818	0.40909091000000003	0.0	-1
214	0.18518518518518517	0.15012252648410218	0.08333333333333333	0.02163713387691887	0.07659574468085106	0.03584510220912294	0.0	0.086666665	0.0	1
215	0.1111111111111111	0.006984010292225693	0.041666666666666664	0.048284972441124216	0.024113475177304965	0.01101813938260941	0.0	0.11791383000000001	0.0	-1
216	0.0	0.0	0.0	0.0	0.01843971631205674	0.005362367064250875	0.07692307500000001	0.23076923	0.0	-1
217	0.07407407407407407	0.03528763095019298	0.0	0.0	0.052482269503546106	0.02868808470442639	0.025641025	0.08205128	0.0	-1
218	0.25925925925925924	0.046927648116155116	0.0	0.0	0.01702127659574468	0.002478502271597597	0.0	0.166666665	0.0	-1
219	0.037037037037037035	0.0	0.08333333333333333	0.025509042044367512	0.03120567375886525	0.02442157523552319	0.023809525	0.11904761999999999	0.0	-1
220	0.5555555555555556	0.06487374048888071	0.041666666666666664	0.014918234409875643	0.1347517730496454	0.08987076477174301	0.00980392	0.08872549	0.0	1
221	0.0	0.0	0.0	0.0	0.00851063829787234	0.002258448331595941	0.0	0.083333335	0.0	-1
222	0.25925925925925924	0.08007106535563316	0.041666666666666664	0.010704687286475651	0.025531914893617023	0.007832235639963084	0.0	0.071969695	0.0	-1
223	0.0	0.0	0.041666666666666664	0.4231767867717396	0.10638297872340426	0.09510190804282276	0.013157895000000001	0.08662280500000001	0.0	-1
