	ExternalRiskEstimate	MSinceOldestTradeOpen	MSinceMostRecentTradeOpen	AverageMInFile	NumSatisfactoryTrades	NumTrades60Ever2DerogPubRec	NumTrades90Ever2DerogPubRec	PercentTradesNeverDelq	MSinceMostRecentDelq	MaxDelq2PublicRecLast12M	MaxDelqEver	NumTotalTrades	NumTradesOpeninLast12M	PercentInstallTrades	MSinceMostRecentInqexcl7days	NumInqLast6M	NumInqLast6Mexcl7days	NetFractionRevolvingBurden	NetFractionInstallBurden	NumRevolvingTradesWBalance	NumInstallTradesWBalance	NumBank2NatlTradesWHighUtilization	PercentTradesWBalance	class
12	0.7833333333333332	0.20599250936329588	0.0026109660574412533	0.11609498680738788	0.1518987341772152	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.21153846153846156	0.21052631578947367	0.5700000000000001	0.0	0.07575757575757576	0.07575757575757576	0.16363636363636364	0.19897959183673466	0.09375	0.0	0.0	1.0	-1
13	0.5	0.2634207240948814	0.01566579634464752	0.2163588390501319	0.3037974683544304	0.0	0.0	0.96	0.7710843373493976	0.6666666666666666	0.6666666666666667	0.23076923076923078	0.10526315789473684	0.29	0.0	0.015151515151515152	0.015151515151515152	0.45454545454545453	0.40306122448979587	0.21875	0.05555555555555555	0.2777777777777778	0.6	1
14	0.7333333333333332	0.1285892634207241	0.00783289817232376	0.08179419525065963	0.18987341772151897	0.0	0.0	0.93	0.1927710843373494	0.6666666666666666	0.6666666666666667	0.14423076923076925	0.3157894736842105	0.47000000000000003	0.16666666666666666	0.07575757575757576	0.07575757575757576	0.03636363636363636	0.4897959183673469	0.03125	0.05555555555555555	0.0	0.5700000000000001	1
15	0.95	0.3046192259675406	0.013054830287206266	0.20316622691292874	0.11392405063291139	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.08653846153846154	0.05263157894736842	0.11	0.5416666666666666	0.0	0.0	0.06060606060606061	0.19897959183673466	0.0625	0.0	0.0	0.5	1
16	0.7	0.16229712858926343	0.020887728459530026	0.11609498680738788	0.26582278481012656	0.0	0.0	0.9500000000000001	0.5542168674698795	0.6666666666666666	0.6666666666666667	0.22115384615384617	0.10526315789473684	0.14	0.0	0.015151515151515152	0.015151515151515152	0.01818181818181818	0.34183673469387754	0.03125	0.05555555555555555	0.0	0.6	-1
17	0.8499999999999999	0.17852684144818975	0.00783289817232376	0.13192612137203164	0.18987341772151897	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.14423076923076925	0.05263157894736842	0.27	0.25	0.0	0.0	0.07878787878787878	0.3061224489795918	0.03125	0.1111111111111111	0.0	0.4	1
18	0.5999999999999999	0.22846441947565543	0.0026109660574412533	0.14511873350923482	0.10126582278481013	0.11764705882352941	0.125	0.9	0.3493975903614458	0.6666666666666666	0.3333333333333333	0.0	0.05263157894736842	0.6	0.0	0.09090909090909091	0.09090909090909091	0.3151515151515151	0.19897959183673466	0.03125	0.0	0.0	0.67	-1
19	0.5333333333333332	0.3707865168539326	0.01566579634464752	0.19261213720316622	0.13924050632911392	0.058823529411764705	0.0625	0.92	0.012048192771084338	0.0	0.0	0.11538461538461539	0.21052631578947367	0.17	0.0	0.12121212121212122	0.12121212121212122	0.10909090909090909	0.5459183673469388	0.1875	0.0	0.05555555555555555	0.78	-1
20	0.5833333333333333	0.1585518102372035	0.020887728459530026	0.11609498680738788	0.26582278481012656	0.0	0.0	0.9	0.08433734939759037	0.6666666666666666	0.6666666666666667	0.20192307692307693	0.10526315789473684	0.24	0.0	0.0	0.0	0.34545454545454546	0.4183673469387755	0.125	0.05555555555555555	0.1111111111111111	0.86	-1
21	0.5666666666666667	0.09987515605493133	0.013054830287206266	0.10554089709762533	0.17721518987341772	0.11764705882352941	0.125	1.0	0.08433734939759037	0.6666666666666666	1.0	0.15384615384615385	0.10526315789473684	0.36	0.0	0.0	0.0	0.09696969696969697	0.1683673469387755	0.125	0.05555555555555555	0.05555555555555555	0.75	-1
22	0.3999999999999999	0.41697877652933835	0.005221932114882507	0.22691292875989444	0.45569620253164556	0.0	0.0	0.9	0.3132530120481928	0.6666666666666666	0.6666666666666667	0.375	0.2631578947368421	0.38	0.25	0.0	0.0	0.47878787878787876	0.37755102040816324	0.59375	0.22222222222222224	0.2777777777777778	0.89	1
23	0.5666666666666667	0.22846441947565543	0.02349869451697128	0.18469656992084432	0.24050632911392406	0.0	0.0	0.87	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.20192307692307693	0.05263157894736842	0.32	0.0	0.015151515151515152	0.015151515151515152	0.19393939393939394	0.19897959183673466	0.09375	0.0	0.0	0.62	-1
24	0.75	0.2459425717852684	0.018276762402088774	0.17414248021108178	0.3670886075949367	0.058823529411764705	0.0625	0.97	0.4819277108433735	0.6666666666666666	0.16666666666666669	0.3269230769230769	0.10526315789473684	0.24	0.0	0.0	0.0	0.048484848484848485	0.19897959183673466	0.0625	0.05555555555555555	0.0	0.25	-1
25	0.6499999999999999	0.3121098626716604	0.0026109660574412533	0.11345646437994723	0.17721518987341772	0.0	0.0	0.9400000000000001	0.46987951807228917	0.6666666666666666	0.6666666666666667	0.15384615384615385	0.3157894736842105	0.31	0.0	0.030303030303030304	0.030303030303030304	0.296969696969697	0.36224489795918363	0.09375	0.1111111111111111	0.0	0.78	-1
26	0.5333333333333332	0.22846441947565543	0.018276762402088774	0.0395778364116095	0.34177215189873417	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.0	0.2631578947368421	0.0	0.041666666666666664	0.045454545454545456	0.045454545454545456	0.24848484848484848	0.19897959183673466	0.125	0.0	0.1111111111111111	0.36	-1
27	0.7	0.26217228464419473	0.00783289817232376	0.0712401055408971	0.1518987341772152	0.0	0.0	0.92	0.1927710843373494	0.6666666666666666	0.6666666666666667	0.22115384615384617	0.15789473684210525	0.42	0.08333333333333333	0.015151515151515152	0.015151515151515152	0.09090909090909091	0.4948979591836734	0.09375	0.05555555555555555	0.0	0.8300000000000001	-1
28	0.46666666666666656	0.14357053682896379	0.0026109660574412533	0.14511873350923482	0.24050632911392406	0.23529411764705882	0.0625	0.8300000000000001	0.45783132530120485	0.6666666666666666	0.49999999999999994	0.2403846153846154	0.15789473684210525	0.46	0.0	0.015151515151515152	0.015151515151515152	0.46060606060606063	0.3112244897959183	0.21875	0.05555555555555555	0.2777777777777778	0.9	1
29	0.6499999999999999	0.1373283395755306	0.005221932114882507	0.10026385224274406	0.21518987341772153	0.058823529411764705	0.0625	0.9400000000000001	0.6385542168674699	0.6666666666666666	0.6666666666666667	0.17307692307692307	0.10526315789473684	0.61	0.0	0.0	0.0	0.23636363636363636	0.5051020408163265	0.03125	0.16666666666666666	0.0	0.8300000000000001	-1
30	0.8833333333333333	0.21972534332084895	0.018276762402088774	0.18733509234828494	0.24050632911392406	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.1826923076923077	0.10526315789473684	0.16	0.0	0.015151515151515152	0.015151515151515152	0.06666666666666667	0.19897959183673466	0.1875	0.0	0.0	0.46	1
31	0.9333333333333333	0.23595505617977527	0.06527415143603134	0.27440633245382584	0.0379746835443038	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.028846153846153848	0.0	0.33	0.041666666666666664	0.015151515151515152	0.015151515151515152	0.0	0.19897959183673466	0.0	0.0	0.0	0.5	1
32	0.5833333333333333	0.15980024968789014	0.020887728459530026	0.12401055408970975	0.37974683544303794	0.11764705882352941	0.125	0.97	0.855421686746988	0.6666666666666666	0.6666666666666667	0.34615384615384615	0.10526315789473684	0.53	0.0	0.0	0.0	0.3575757575757576	0.12244897959183673	0.15625	0.16666666666666666	0.0	0.75	-1
33	0.7333333333333332	0.21972534332084895	0.00783289817232376	0.21899736147757254	0.24050632911392406	0.0	0.0	0.9500000000000001	0.5060240963855422	0.6666666666666666	0.6666666666666667	0.1826923076923077	0.10526315789473684	0.16	0.0	0.045454545454545456	0.045454545454545456	0.21212121212121213	0.29591836734693877	0.125	0.05555555555555555	0.1111111111111111	0.54	1
34	0.8999999999999999	0.5418227215980025	0.005221932114882507	0.2480211081794195	0.37974683544303794	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.31730769230769235	0.10526315789473684	0.09	0.08333333333333333	0.015151515151515152	0.015151515151515152	0.06666666666666667	0.4948979591836734	0.21875	0.0	0.05555555555555555	0.73	1
35	0.5166666666666666	0.13607990012484394	0.00783289817232376	0.08179419525065963	0.18987341772151897	0.11764705882352941	0.125	1.0	0.08433734939759037	0.7777777777777777	1.0	0.16346153846153846	0.10526315789473684	0.33	0.0	0.015151515151515152	0.015151515151515152	0.42424242424242425	0.4948979591836734	0.125	0.1111111111111111	0.0	0.78	-1
36	0.43333333333333324	0.20599250936329588	0.02610966057441253	0.12137203166226913	0.27848101265822783	0.058823529411764705	0.0625	1.0	0.08433734939759037	0.0	1.0	0.22115384615384617	0.15789473684210525	0.48	0.0	0.030303030303030304	0.030303030303030304	0.3151515151515151	0.19897959183673466	0.1875	0.05555555555555555	0.16666666666666666	0.67	-1
37	0.48333333333333317	0.08364544319600499	0.013054830287206266	0.05277044854881267	0.10126582278481013	0.058823529411764705	0.0625	0.89	0.39759036144578314	0.6666666666666666	0.6666666666666667	0.08653846153846154	0.15789473684210525	0.33	0.041666666666666664	0.030303030303030304	0.030303030303030304	0.5575757575757576	0.19897959183673466	0.125	0.0	0.16666666666666666	0.67	-1
38	0.5166666666666666	0.35081148564294634	0.04699738903394256	0.23746701846965698	0.37974683544303794	0.11764705882352941	0.0	0.88	0.03614457831325302	0.3333333333333333	0.49999999999999994	0.31730769230769235	0.0	0.33	0.0	0.030303030303030304	0.015151515151515152	0.18787878787878787	0.4387755102040816	0.3125	0.05555555555555555	0.05555555555555555	0.75	-1
39	0.5333333333333332	0.36079900124843944	0.02610966057441253	0.22955145118733508	0.35443037974683544	0.0	0.0	0.71	0.060240963855421686	0.4444444444444444	0.6666666666666667	0.2692307692307693	0.05263157894736842	0.11	0.0	0.0	0.0	0.048484848484848485	0.19897959183673466	0.21875	0.0	0.05555555555555555	0.4	-1
40	0.8333333333333333	0.20599250936329588	0.04177545691906005	0.17150395778364114	0.4810126582278481	0.058823529411764705	0.0	0.98	0.7951807228915663	0.6666666666666666	0.49999999999999994	0.38461538461538464	0.0	0.4	0.0	0.0	0.0	0.05454545454545454	0.19897959183673466	0.09375	0.0	0.0	0.36	1
41	0.5333333333333332	0.1410736579275905	0.020887728459530026	0.13456464379947228	0.08860759493670886	0.11764705882352941	0.125	0.78	0.8072289156626506	0.5555555555555556	0.0	0.08653846153846154	0.05263157894736842	0.56	0.0	0.0	0.0	0.4727272727272727	0.39285714285714285	0.0625	0.0	0.05555555555555555	0.75	-1
42	0.6499999999999999	0.19600499375780275	0.01566579634464752	0.19788918205804748	0.45569620253164556	0.058823529411764705	0.0625	0.97	0.1566265060240964	0.0	0.0	0.3557692307692308	0.10526315789473684	0.19	0.125	0.030303030303030304	0.030303030303030304	0.07878787878787878	0.37755102040816324	0.28125	0.1111111111111111	0.05555555555555555	0.62	1
43	0.8666666666666667	0.2671660424469413	0.00783289817232376	0.17941952506596304	0.35443037974683544	0.0	0.0	0.93	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.2692307692307693	0.10526315789473684	0.11	0.0	0.015151515151515152	0.015151515151515152	0.01818181818181818	0.18877551020408162	0.21875	0.05555555555555555	0.0	0.6	1
44	0.5666666666666667	0.22846441947565543	0.02349869451697128	0.18469656992084432	0.24050632911392406	0.0	0.0	0.87	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.20192307692307693	0.05263157894736842	0.32	0.0	0.015151515151515152	0.015151515151515152	0.19393939393939394	0.19897959183673466	0.09375	0.0	0.0	0.62	-1
45	0.9166666666666665	0.4094881398252185	0.02349869451697128	0.3245382585751979	0.27848101265822783	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.22115384615384617	0.05263157894736842	0.14	0.0	0.0	0.0	0.024242424242424242	0.19897959183673466	0.0625	0.0	0.0	0.27	1
46	0.9666666666666666	0.40324594257178525	0.010443864229765013	0.2612137203166227	0.2911392405063291	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.25	0.10526315789473684	0.77	0.125	0.015151515151515152	0.015151515151515152	0.024242424242424242	0.29591836734693877	0.0625	0.22222222222222224	0.0	0.64	-1
47	0.5999999999999999	0.37952559300873906	0.020887728459530026	0.11609498680738788	0.26582278481012656	0.0	0.0	0.91	0.21686746987951808	0.6666666666666666	0.6666666666666667	0.3557692307692308	0.05263157894736842	0.27	0.0	0.015151515151515152	0.015151515151515152	0.23030303030303031	0.39285714285714285	0.15625	0.1111111111111111	0.1111111111111111	0.5	-1
48	0.48333333333333317	0.26217228464419473	0.0835509138381201	0.2612137203166227	0.13924050632911392	0.058823529411764705	0.0625	0.77	0.10843373493975904	0.0	0.0	0.125	0.0	0.23	0.0	0.0	0.0	0.296969696969697	0.19897959183673466	0.15625	0.0	0.1111111111111111	0.89	-1
49	0.43333333333333324	0.33957553058676654	0.00783289817232376	0.2480211081794195	0.34177215189873417	0.0	0.0	0.93	0.012048192771084338	0.4444444444444444	0.6666666666666667	0.2692307692307693	0.10526315789473684	0.21	0.0	0.015151515151515152	0.015151515151515152	0.32727272727272727	0.4183673469387755	0.25	0.05555555555555555	0.2222222222222222	0.65	1
50	0.46666666666666656	0.2746566791510612	0.005221932114882507	0.12137203166226913	0.10126582278481013	0.058823529411764705	0.0625	0.8200000000000001	0.08433734939759037	0.2222222222222222	0.3333333333333333	0.10576923076923078	0.05263157894736842	0.09	0.0	0.06060606060606061	0.06060606060606061	0.18181818181818182	0.19897959183673466	0.15625	0.0	0.05555555555555555	0.75	-1
51	0.44999999999999996	0.26591760299625467	0.03133159268929504	0.2796833773087071	0.18987341772151897	0.0	0.0	0.73	0.1566265060240964	0.6666666666666666	0.6666666666666667	0.14423076923076925	0.0	0.07	0.4583333333333333	0.0	0.0	0.45454545454545453	0.19897959183673466	0.15625	0.0	0.2222222222222222	0.64	-1
52	0.7333333333333332	0.10986267166042446	0.02610966057441253	0.09762532981530343	0.0379746835443038	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.028846153846153848	0.05263157894736842	0.67	0.0	0.0	0.0	0.15757575757575756	0.423469387755102	0.03125	0.05555555555555555	0.0	1.0	1
53	0.8833333333333333	0.43196004993757803	0.1122715404699739	0.43799472295514513	0.13924050632911392	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.10576923076923078	0.0	0.18	0.0	0.015151515151515152	0.015151515151515152	0.1393939393939394	0.19897959183673466	0.125	0.0	0.0	0.63	-1
54	0.55	0.18476903870162298	0.02610966057441253	0.17150395778364114	0.21518987341772153	0.058823529411764705	0.0	0.9	0.10843373493975904	0.3333333333333333	0.49999999999999994	0.22115384615384617	0.10526315789473684	0.39	0.125	0.015151515151515152	0.015151515151515152	0.2	0.41326530612244894	0.0625	0.05555555555555555	0.0	0.5	1
55	0.5833333333333333	0.2671660424469413	0.010443864229765013	0.22955145118733508	0.2911392405063291	0.058823529411764705	0.0625	0.88	0.6265060240963856	0.6666666666666666	0.0	0.25	0.3157894736842105	0.54	0.0	0.030303030303030304	0.030303030303030304	0.2545454545454545	0.4591836734693877	0.1875	0.05555555555555555	0.05555555555555555	0.8	-1
56	0.48333333333333317	0.0387016229712859	0.005221932114882507	0.026385224274406333	0.11392405063291139	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.09615384615384616	0.3157894736842105	0.2	0.0	0.045454545454545456	0.045454545454545456	0.44242424242424244	0.4336734693877551	0.0625	0.05555555555555555	0.05555555555555555	0.63	-1
57	0.5666666666666667	0.22846441947565543	0.02349869451697128	0.18469656992084432	0.24050632911392406	0.0	0.0	0.87	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.20192307692307693	0.05263157894736842	0.32	0.0	0.015151515151515152	0.015151515151515152	0.19393939393939394	0.19897959183673466	0.09375	0.0	0.0	0.62	1
58	0.6833333333333333	0.07990012484394507	0.01566579634464752	0.08443271767810026	0.12658227848101267	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.09615384615384616	0.05263157894736842	0.4	0.0	0.045454545454545456	0.0	0.24848484848484848	0.47959183673469385	0.0625	0.0	0.05555555555555555	0.75	-1
59	0.5166666666666666	0.23470661672908863	0.018276762402088774	0.17414248021108178	0.43037974683544306	0.0	0.0	0.91	0.08433734939759037	0.4444444444444444	0.6666666666666667	0.33653846153846156	0.05263157894736842	0.2	0.0	0.0	0.0	0.10909090909090909	0.3571428571428571	0.375	0.05555555555555555	0.1111111111111111	0.52	-1
60	0.6333333333333333	0.20224719101123595	0.02610966057441253	0.20316622691292874	0.1518987341772152	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.11538461538461539	0.05263157894736842	0.33	0.0	0.015151515151515152	0.0	0.503030303030303	0.2040816326530612	0.15625	0.05555555555555555	0.1111111111111111	0.78	-1
61	0.8166666666666667	0.46441947565543074	0.010443864229765013	0.2532981530343008	0.3291139240506329	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.25961538461538464	0.15789473684210525	0.22	0.125	0.030303030303030304	0.030303030303030304	0.1696969696969697	0.47959183673469385	0.09375	0.16666666666666666	0.1111111111111111	0.5	1
62	0.3833333333333333	0.20474406991260924	0.005221932114882507	0.13456464379947228	0.35443037974683544	0.1764705882352941	0.125	0.78	0.012048192771084338	0.4444444444444444	0.0	0.3076923076923077	0.15789473684210525	0.28	0.041666666666666664	0.015151515151515152	0.015151515151515152	0.2606060606060606	0.4336734693877551	0.40625	0.16666666666666666	0.2222222222222222	0.81	-1
63	0.55	0.09113607990012484	0.010443864229765013	0.0554089709762533	0.17721518987341772	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.13461538461538464	0.2631578947368421	0.64	0.0	0.030303030303030304	0.030303030303030304	0.48484848484848486	0.4846938775510204	0.125	0.1111111111111111	0.05555555555555555	0.88	-1
64	0.5666666666666667	0.22846441947565543	0.02349869451697128	0.18469656992084432	0.24050632911392406	0.0	0.0	0.87	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.20192307692307693	0.05263157894736842	0.32	0.0	0.015151515151515152	0.015151515151515152	0.19393939393939394	0.19897959183673466	0.09375	0.0	0.0	0.62	-1
65	0.5666666666666667	0.2397003745318352	0.005221932114882507	0.18733509234828494	0.3037974683544304	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.25961538461538464	0.05263157894736842	0.41000000000000003	0.0	0.015151515151515152	0.015151515151515152	0.5272727272727272	0.5102040816326531	0.28125	0.05555555555555555	0.3333333333333333	0.85	-1
66	0.5833333333333333	0.07240948813982521	0.018276762402088774	0.0712401055408971	0.13924050632911392	0.058823529411764705	0.0	0.92	0.3253012048192771	0.6666666666666666	0.49999999999999994	0.11538461538461539	0.15789473684210525	0.42	0.0	0.015151515151515152	0.015151515151515152	0.30303030303030304	0.39285714285714285	0.15625	0.05555555555555555	0.05555555555555555	0.88	-1
67	0.5999999999999999	0.4282147315855181	0.005221932114882507	0.2242744063324538	0.37974683544303794	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.2980769230769231	0.15789473684210525	0.19	0.375	0.0	0.0	0.2727272727272727	0.1683673469387755	0.25	0.1111111111111111	0.16666666666666666	0.65	-1
68	0.6166666666666667	0.42946317103620474	0.00783289817232376	0.23746701846965698	0.4810126582278481	0.058823529411764705	0.0625	0.85	0.27710843373493976	0.5555555555555556	0.6666666666666667	0.38461538461538464	0.10526315789473684	0.26	0.0	0.015151515151515152	0.015151515151515152	0.21818181818181817	0.09183673469387754	0.28125	0.05555555555555555	0.05555555555555555	0.6900000000000001	-1
69	0.48333333333333317	0.27091136079900124	0.020887728459530026	0.11873350923482849	0.3291139240506329	0.058823529411764705	0.0625	0.93	0.22891566265060243	0.6666666666666666	0.0	0.20192307692307693	0.15789473684210525	0.22	0.08333333333333333	0.015151515151515152	0.015151515151515152	0.3333333333333333	0.33163265306122447	0.21875	0.1111111111111111	0.16666666666666666	0.56	-1
70	0.5666666666666667	0.22846441947565543	0.02349869451697128	0.18469656992084432	0.24050632911392406	0.0	0.0	0.87	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.20192307692307693	0.05263157894736842	0.32	0.0	0.015151515151515152	0.015151515151515152	0.19393939393939394	0.19897959183673466	0.09375	0.0	0.0	0.62	1
71	0.5999999999999999	0.23845193508114856	0.018276762402088774	0.15303430079155672	0.18987341772151897	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.15384615384615385	0.05263157894736842	0.44	0.25	0.0	0.0	0.4666666666666667	0.3571428571428571	0.15625	0.1111111111111111	0.2222222222222222	0.8	-1
72	0.5999999999999999	0.08739076154806491	0.020887728459530026	0.10554089709762533	0.24050632911392406	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.1826923076923077	0.10526315789473684	0.47000000000000003	0.0	0.0	0.0	0.21212121212121213	0.1683673469387755	0.125	0.22222222222222224	0.0	0.6900000000000001	-1
73	0.7	0.32459425717852686	0.0026109660574412533	0.20580474934036938	0.35443037974683544	0.058823529411764705	0.0	0.8300000000000001	0.1566265060240964	0.6666666666666666	0.49999999999999994	0.2980769230769231	0.15789473684210525	0.2	0.0	0.045454545454545456	0.045454545454545456	0.05454545454545454	0.5102040816326531	0.15625	0.0	0.0	0.47000000000000003	-1
74	0.8333333333333333	0.24094881398252185	0.1462140992167102	0.29815303430079154	0.11392405063291139	0.058823529411764705	0.0625	0.9	0.4096385542168675	0.6666666666666666	0.16666666666666669	0.09615384615384616	0.0	0.2	0.0	0.0	0.0	0.0	0.19897959183673466	0.0	0.0	0.0	0.0	1
75	0.7833333333333332	0.14357053682896379	0.005221932114882507	0.14511873350923482	0.4050632911392405	0.0	0.0	1.0	0.08433734939759037	0.7777777777777777	1.0	0.3269230769230769	0.15789473684210525	0.24	0.0	0.030303030303030304	0.030303030303030304	0.16363636363636364	0.19897959183673466	0.125	0.05555555555555555	0.05555555555555555	0.54	-1
76	0.5666666666666667	0.22846441947565543	0.02349869451697128	0.18469656992084432	0.24050632911392406	0.0	0.0	0.87	0.08433734939759037	0.5555555555555556	0.6666666666666667	0.20192307692307693	0.05263157894736842	0.32	0.0	0.015151515151515152	0.015151515151515152	0.19393939393939394	0.19897959183673466	0.09375	0.0	0.0	0.62	1
77	0.3833333333333333	0.24094881398252185	0.005221932114882507	0.13984168865435354	0.5063291139240507	0.0	0.0	0.9500000000000001	0.08433734939759037	0.4444444444444444	0.6666666666666667	0.7980769230769231	0.10526315789473684	0.37	0.041666666666666664	0.06060606060606061	0.06060606060606061	0.23030303030303031	0.423469387755102	0.25	0.2777777777777778	0.2222222222222222	0.71	1
